split,ae_error,if_anomaly,risk_score
train,0.018166028,-0.0908596766513604,0.0
train,0.020203099,-0.0989693960572263,0.0
train,0.021598881,-0.1002586065405206,0.0
train,0.022713335,-0.1113168640285361,0.0
train,0.05328857,0.0120889743394293,0.258947767018735
train,0.045462906,-0.0092743204224226,0.1939896779369753
train,0.041863885,-0.0062471736645285,0.20319414152533422
train,0.039897412,-0.0130354848460141,0.18255333085651104
train,0.03673564,-0.0248565959267347,0.14660958738497445
train,0.03137787,-0.053715569008441,0.058859838802322755
train,0.02779365,-0.057041199496464,0.04874779363783954
train,0.02601918,-0.0509821713233906,0.06717111720299528
train,0.025886223,-0.0338615138262929,0.11922887361333487
train,0.026429363,-0.0307896862623406,0.12856919544886622
train,0.02529856,-0.0461125374804748,0.08197792076442569
train,0.025294563,-0.0429224939047222,0.0916776949368282
train,0.026222639,-0.0500206790076692,0.07009466922024245
train,0.025226288,-0.0525728021457557,0.06233458146226816
train,0.024040706,-0.0548200553259464,0.05550149350016389
train,0.02393711,-0.0609108602454017,0.03698154828815012
train,0.024644047,-0.085067700958494,0.0
train,0.025483467,-0.0955288756449442,0.0
train,0.02626581,-0.0901844856732893,0.0
train,0.02729963,-0.0761378119011526,0.0
train,0.027509777,-0.0721487693258575,0.0028111121602687073
train,0.02692316,-0.069394077406769,0.01118713866122226
train,0.025329346,-0.0678915019600868,0.015755929702384073
train,0.023145424,-0.0736466614016471,0.0
train,0.02098302,-0.0842783335256767,0.0
train,0.018678788,-0.082182359638782,0.0
train,0.016887851,-0.06162426475427,0.03481234198570529
train,0.015786156,-0.0470073367717381,0.0792571582266186
train,0.015103547,-0.0400401671745559,0.1004418129527072
train,0.014394273,-0.0501484204647781,0.06970625343312654
train,0.014011323,-0.0584316260819059,0.04452000691272896
train,0.013949669,-0.0791373453614679,0.0
train,0.013221713,-0.0868037337412145,0.0
train,0.012602042,-0.0911760497304209,0.0
train,0.012141534,-0.0956308025097206,0.0
train,0.011844362,-0.0982506382011652,0.0
train,0.011674337,-0.0902394476897666,0.0
train,0.011457782,-0.0984726303777141,0.0
train,0.011677165,-0.10053944474421,0.0
train,0.0124153085,-0.0994727901141736,0.0
train,0.012511888,-0.0982333119428475,0.0
train,0.012417159,-0.1020229246836502,0.0
train,0.012306808,-0.0986367936036666,0.0
train,0.011958571,-0.0964257698313471,0.0
train,0.0119186705,-0.0939630332416585,0.0
train,0.012372725,-0.093084056108019,0.0
train,0.013278385,-0.0755031949364361,0.0
train,0.01349942,-0.0744899109055289,0.0
train,0.0125065185,-0.0869744460975983,0.0
train,0.012015204,-0.0982847676310714,0.0
train,0.012055627,-0.1035883450013923,0.0
train,0.012628237,-0.1071313511807298,0.0
train,0.013360547,-0.1102963188840103,0.0
