Thrust.Spd,Thrust.Force,CH.Spd,CH.Torque,CH.Tot.ContactForce,Ring.No
33.19672131147541,186040.0,0.9746666749318441,-7570.491803278688,30091.4,960
33.22950819672131,186033.3333333333,0.9760000109672546,-7558.032786885246,30074.66666666667,960
33.24590163934426,186033.3333333333,0.9773333470026652,-7556.88524590164,30083.06666666667,960
33.22950819672131,186040.0,0.9773333470026652,-7562.131147540984,30066.33333333333,960
33.22950819672131,186020.0,0.9773333470026652,-7576.393442622951,30066.33333333333,960
33.22950819672131,186000.0,0.9760000109672546,-7581.311475409836,30057.93333333333,960
33.22950819672131,185993.3333333333,0.9760000109672546,-7572.131147540984,30066.33333333333,960
33.22950819672131,185993.3333333333,0.9746666749318441,-7564.098360655737,30066.33333333333,960
33.24590163934426,185980.0,0.9733333388964335,-7560.819672131148,30074.66666666667,960
33.26229508196721,185973.3333333333,0.972000002861023,-7579.344262295082,30057.93333333333,960
33.26229508196721,185960.0,0.972000002861023,-7565.737704918033,30057.93333333333,960
33.26229508196721,185933.3333333333,0.972000002861023,-7566.55737704918,30057.93333333333,960
33.26229508196721,185940.0,0.9706666668256124,-7575.245901639344,30066.33333333333,960
33.26229508196721,185946.6666666667,0.9693333307902018,-7580.327868852459,30066.33333333333,960
33.27868852459017,185940.0,0.9679999947547913,-7567.868852459016,30066.33333333333,960
33.29508196721311,185933.3333333333,0.9693333307902018,-7550.655737704918,30066.33333333333,960
33.31147540983606,185946.6666666667,0.9679999947547913,-7542.295081967213,30074.73333333333,960
33.31147540983606,185960.0,0.9679999947547913,-7535.081967213115,30058.0,960
33.31147540983606,185946.6666666667,0.9679999947547913,-7525.081967213115,30074.73333333333,960
33.31147540983606,185946.6666666667,0.9679999947547913,-7524.426229508197,30066.33333333333,960
33.29508196721311,185953.3333333333,0.9679999947547913,-7520.819672131148,30058.0,960
33.29508196721311,185966.6666666667,0.9666666587193807,-7521.967213114754,30041.26666666667,960
33.29508196721311,185966.6666666667,0.9679999947547913,-7524.754098360656,30049.6,960
33.29508196721311,185966.6666666667,0.9679999947547913,-7524.754098360656,30049.6,960
33.29508196721311,185966.6666666667,0.9679999947547913,-7519.836065573771,30041.26666666667,960
33.31147540983606,185980.0,0.9666666587193807,-7517.049180327869,30041.26666666667,960
33.31147540983606,186006.6666666667,0.9666666587193807,-7516.065573770492,30049.66666666667,960
33.29508196721311,186006.6666666667,0.9666666587193807,-7516.229508196721,30032.93333333333,960
33.29508196721311,186013.3333333333,0.9666666587193807,-7515.573770491803,30024.53333333333,960
33.29508196721311,186033.3333333333,0.9666666587193807,-7521.147540983607,30024.53333333333,960
33.29508196721311,186033.3333333333,0.9666666587193807,-7525.081967213115,30024.53333333333,960
33.29508196721311,186020.0,0.9679999947547913,-7518.688524590164,30024.53333333333,960
33.29508196721311,186020.0,0.9679999947547913,-7517.868852459016,30024.53333333333,960
33.27868852459017,186040.0,0.9679999947547913,-7526.721311475409,30016.13333333334,960
33.27868852459017,186053.3333333333,0.9679999947547913,-7540.983606557377,30016.13333333334,960
33.27868852459017,186066.6666666667,0.9679999947547913,-7539.344262295082,30032.86666666666,960
33.26229508196721,186073.3333333333,0.9693333307902018,-7532.622950819672,30041.2,960
33.24590163934426,186073.3333333333,0.9679999947547913,-7533.278688524591,30041.2,960
33.24590163934426,186073.3333333333,0.9679999947547913,-7542.786885245901,30041.2,960
33.22950819672131,186073.3333333333,0.9679999947547913,-7545.737704918033,30049.53333333333,960
33.24590163934426,186086.6666666667,0.9679999947547913,-7531.475409836065,30057.93333333333,960
33.26229508196721,186086.6666666667,0.9666666587193807,-7518.196721311476,30057.93333333333,960
33.27868852459017,186073.3333333333,0.9666666587193807,-7518.688524590164,30057.93333333333,960
33.27868852459017,186066.6666666667,0.9679999947547913,-7523.770491803279,30057.93333333333,960
33.29508196721311,186073.3333333333,0.9679999947547913,-7513.44262295082,30057.93333333333,960
33.29508196721311,186086.6666666667,0.9666666587193807,-7498.032786885246,30066.33333333333,960
33.29508196721311,186113.3333333333,0.9666666587193807,-7490.163934426229,30049.6,960
33.29508196721311,186113.3333333333,0.9653333226839701,-7492.950819672131,30057.93333333333,960
33.28333333333333,186100.0,0.9653333226839701,-7498.666666666667,30057.93333333333,960
33.27118644067797,186100.0,0.9653333226839701,-7508.135593220339,30049.6,960
33.27586206896552,186126.6666666667,0.9653333226839701,-7499.137931034483,30032.86666666666,960
