Source_File,Ring_Index,Cluster_Label,First_Unit_Top_Depth,Last_Unit_Bottom_Depth,Source,Top_Depth_Avg,Bottom_Depth_Avg,含水率,容重（重度）,孔隙比,塑性指数,液性指数,内摩擦角,黏聚力,饱和单轴抗压强度标准值,完整性指数,泊松比,重型圆锥动力触探锤击数N,主RGB比例
项目30处理后数据（矩阵）.xlsx,585,3,33.26,44.426,Part_50,41753.09294,42010.78438,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,586,3,33.247,44.413,Part_50,41868.19828,42125.89046,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,587,3,33.234,44.4,Part_50,41983.30362,42240.99654,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,588,3,33.222,44.388,Part_50,42098.40802,42356.10166,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,589,3,33.209,44.375,Part_50,42213.51338,42471.20776,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,590,3,33.196,44.362,Part_50,42328.6188,42586.3139,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,591,3,33.184,44.35,Part_50,42443.72408,42701.41991999999,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,592,3,33.172,44.338,Part_50,42558.82948,42816.52606,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,595,3,33.055,44.221,Part_50,42904.14556,43161.84436,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,596,3,32.983,44.149,Part_50,43019.25094,43276.95046,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,597,3,32.912,44.078,Part_50,43134.3563,43392.056560000005,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,598,3,32.842,44.008,Part_50,43249.461500000005,43507.1625,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,599,3,32.771,43.936,Part_50,43364.56704,43622.26876,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
项目30处理后数据（矩阵）.xlsx,600,3,32.699,43.865,Part_50,43479.67238,43737.37484,,25.9,,,,49.0,7.8,17.0,0.731,0.4429999999999999,,100.0
