Source_File,Ring_Index,Cluster_Label,First_Unit_Top_Depth,Last_Unit_Bottom_Depth,Source,Top_Depth_Avg,Bottom_Depth_Avg,含水率,容重（重度）,孔隙比,塑性指数,液性指数,内摩擦角,黏聚力,饱和单轴抗压强度标准值,完整性指数,泊松比,重型圆锥动力触探锤击数N,主RGB比例
海太处理后数据.xlsx,258,5,52.214,63.38,Part_50,29.419,29.739,28.636080000000003,18.72246,0.8689873999999999,12.599999999999998,0.96,19.7732,8.6782,,,,,99.62
海太处理后数据.xlsx,259,5,52.238,63.404,Part_50,29.435,29.755,28.626000000000005,18.7245,0.868655,12.599999999999998,0.96,19.79,8.665,,,,,99.5
海太处理后数据.xlsx,260,5,52.263,63.429,Part_50,29.452,29.772,28.615920000000003,18.72654,0.8683225999999999,12.599999999999998,0.96,19.8068,8.6518,,,,,99.38
海太处理后数据.xlsx,261,5,52.287,63.452,Part_50,29.468000000000004,29.788,28.605840000000004,18.72858,0.8679901999999999,12.599999999999998,0.96,19.8236,8.6386,,,,,99.26
海太处理后数据.xlsx,262,5,52.311,63.477,Part_50,29.484,29.804,28.62264,18.72518,0.8685441999999999,12.599999999999998,0.96,19.7956,8.660599999999999,,,,,99.46
海太处理后数据.xlsx,263,5,52.336,63.502,Part_50,29.501,29.821,28.668000000000003,18.716,0.8700399999999999,12.6,0.96,19.72,8.72,,,,,99.64
海太处理后数据.xlsx,264,5,52.36,63.526,Part_50,29.517,29.837,28.718400000000003,18.7058,0.871702,12.6,0.96,19.636,8.786,,,,,99.4
海太处理后数据.xlsx,265,5,52.385,63.551,Part_50,29.533,29.853,28.770480000000003,18.69526,0.8734194,12.6,0.96,19.5492,8.854199999999999,,,,,99.22
海太处理后数据.xlsx,266,5,52.409,63.575,Part_50,29.549,29.869,28.82088,18.68506,0.8750814,12.6,0.96,19.4652,8.9202,,,,,99.62
海太处理后数据.xlsx,267,5,52.434,63.599,Part_50,29.566,29.886,28.872960000000003,18.67452,0.8767988,12.6,0.96,19.3784,8.9884,,,,,99.56
海太处理后数据.xlsx,268,5,52.459,63.624,Part_50,29.582,29.902,28.92336,18.66432,0.8784607999999998,12.6,0.96,19.2944,9.0544,,,,,99.04
海太处理后数据.xlsx,269,5,52.482,63.648,Part_50,29.598000000000003,29.918000000000003,28.97376,18.65412,0.8801227999999999,12.6,0.96,19.2104,9.1204,,,,,99.64
海太处理后数据.xlsx,270,5,52.507,63.673,Part_50,29.6142,29.9342,29.02584,18.64358,0.8818401999999999,12.6,0.96,19.1236,9.1886,,,,,99.62
海太处理后数据.xlsx,271,5,52.532,63.698,Part_50,29.631,29.951,29.07624,18.63338,0.8835021999999999,12.6,0.96,19.0396,9.2546,,,,,99.14
海太处理后数据.xlsx,272,5,52.556,63.722,Part_50,29.647,29.967,29.10648,18.62726,0.8844993999999999,12.6,0.96,18.9892,9.2942,,,,,99.22
海太处理后数据.xlsx,273,5,52.581,63.747,Part_50,29.663,29.983,29.096400000000003,18.6293,0.8841669999999999,12.6,0.96,19.006,9.281,,,,,99.1
海太处理后数据.xlsx,274,5,52.605,63.77,Part_50,29.68,30.0,29.06952,18.63474,0.8832806,12.6,0.96,19.0508,9.2458,,,,,99.22
海太处理后数据.xlsx,275,5,52.629,63.795,Part_50,29.696,30.016,29.04264,18.64018,0.8823941999999999,12.6,0.96,19.0956,9.2106,,,,,99.54
海太处理后数据.xlsx,276,5,52.654,63.82,Part_50,29.712,30.032,29.01744,18.64528,0.8815632,12.6,0.96,19.1376,9.1776,,,,,99.84
海太处理后数据.xlsx,277,5,52.678,63.844,Part_50,29.728,30.048,28.99056,18.65072,0.8806767999999999,12.6,0.96,19.1824,9.1424,,,,,99.84
海太处理后数据.xlsx,278,5,52.703,63.869,Part_50,29.745,30.065,28.963680000000004,18.65616,0.8797904,12.6,0.96,19.2272,9.1072,,,,,99.52
海太处理后数据.xlsx,279,5,52.727,63.893,Part_50,29.761,30.081,28.9368,18.6616,0.878904,12.6,0.96,19.272,9.072,,,,,99.2
海太处理后数据.xlsx,280,5,52.752,63.917,Part_50,29.777,30.097,28.909920000000003,18.66704,0.8780175999999998,12.6,0.96,19.3168,9.0368,,,,,99.12
海太处理后数据.xlsx,281,5,52.777,63.942,Part_50,29.793000000000003,30.113000000000003,28.88304,18.67248,0.8771311999999999,12.6,0.96,19.3616,9.0016,,,,,99.44
海太处理后数据.xlsx,282,5,54.011,65.177,Part_50,29.81,30.13,28.85784,18.67758,0.8763001999999999,12.6,0.96,19.4036,8.9686,,,,,99.74
海太处理后数据.xlsx,283,5,52.825,63.991,Part_50,29.826,30.146,28.83096,18.68302,0.8754137999999999,12.6,0.96,19.4484,8.9334,,,,,99.9
海太处理后数据.xlsx,284,5,52.849,64.015,Part_50,29.842,30.162,28.804080000000003,18.68846,0.8745274,12.6,0.96,19.4932,8.898200000000001,,,,,99.62
海太处理后数据.xlsx,285,5,52.874,64.04,Part_50,29.859,30.179,28.777200000000004,18.6939,0.8736409999999999,12.6,0.96,19.538,8.863,,,,,99.3
海太处理后数据.xlsx,286,5,52.899,64.065,Part_50,29.875,30.195,28.75032,18.69934,0.8727545999999999,12.6,0.96,19.5828,8.8278,,,,,99.02
海太处理后数据.xlsx,287,5,52.923,64.088,Part_50,29.891,30.211,28.72344,18.70478,0.8718682,12.6,0.96,19.6276,8.7926,,,,,99.34
海太处理后数据.xlsx,288,5,52.947,64.113,Part_50,29.907,30.227,28.69824,18.70988,0.8710372,12.6,0.96,19.6696,8.7596,,,,,99.64
海太处理后数据.xlsx,289,5,52.971,64.137,Part_50,29.924,30.244,28.67136,18.71532,0.8701508,12.6,0.96,19.7144,8.724400000000001,,,,,99.92
海太处理后数据.xlsx,290,5,52.996,64.162,Part_50,29.94,30.26,28.64784,18.72008,0.8693751999999999,12.599999999999998,0.96,19.7536,8.6936,,,,,99.76
海太处理后数据.xlsx,291,5,53.021,64.187,Part_50,29.956,30.276,28.626000000000005,18.7245,0.868655,12.599999999999998,0.96,19.79,8.665,,,,,99.5
海太处理后数据.xlsx,292,5,53.045,64.211,Part_50,29.97214,30.29214,28.60248,18.72926,0.8678794,12.599999999999998,0.96,19.8292,8.6342,,,,,99.22
